,ticker,month,mean_transactions,median_transactions,sd_transactions,mean_low,median_low,sd_low,mean_high,median_high,sd_high,mean_close,median_close,sd_close
0,QSR,January,7390280,7430500,1166824.939,60.37600021,60.25,0.907117918,63.04199982,62.88999939,1.068856829,61.40000076,61.58000183,1.424709764
1,QSR,February,12158350,11658850,2962778.939,56.80500031,56.96500015,1.148095958,60.41999912,60.42499924,0.796585604,58.12249947,58.26000023,1.181321165
2,QSR,March,6345400,6413750,430900.8993,56.45750046,56.75500107,0.815119564,59.27250004,59.41500092,0.585250666,57.61249924,57.3049984,1.078295798
3,QSR,April,10690120,8666800,3840365.025,54.18799972,53.56999969,1.009285,56.63600006,56.95999908,1.24961785,54.86999969,54.65999985,0.617511007
4,QSR,May,7888075,7917900,264905.1941,55.66375065,55.6949997,1.019248125,58.24200058,58.06000138,1.02390977,57.56499958,57.63500023,1.305459631
5,QSR,June,8000500,7788300,1002805.53,58.7887497,59.06749916,0.708716763,61.0824995,61.125,0.373655446,59.98250008,60.01499939,0.601388436
6,QSR,July,7197840,6260800,2307616.195,61.70399933,61.70999908,1.408127458,64.10599899,64.52999878,1.437728606,63.35399933,63.47999954,1.370468254
7,QSR,August,7798575,7679450,1051775.39,59.49749947,59.51499939,1.921163624,61.9800005,62.38999939,1.63859668,60.00500107,60.27000046,1.904527098
8,QSR,September,7592950,7901000,1467032.475,57.0199995,57.09499931,1.198227699,59.45875073,59.47500038,1.360396597,58.26999951,58.64500046,1.078309265
9,QSR,October,9056080,8390300,2347801.127,55.38799972,56.06000137,1.744264599,58.28199997,58.15999985,1.303248965,56.85800018,57.38999939,1.52883429
10,QSR,November,6376075,6599450,755482.1983,54.14750099,54.40500069,1.339241608,57.15374947,56.96750069,1.139974459,56.48500156,56.1400013,1.2118066
11,QSR,December,5723760,6279500,2551877.851,52.03800049,51.68000031,1.513834687,54.7800003,53.88000107,2.402241587,52.78799896,52.29999924,1.082134426
12,RACE,January,2747680,2128300,1536977.307,113.8460007,117.4800034,5.466499488,120.9940002,121.1800003,5.69286688,119.6059982,119.9599991,4.852404792
13,RACE,February,3203750,2797850,1502295.667,120.3927498,119.0949974,3.435020022,130.0549965,130.4199982,1.12919407,125.1550007,125.3349991,4.490861712
14,RACE,March,2158775,2297350,388111.9579,119.3950005,118.670002,1.48110495,124.5287494,124.8675003,1.040301924,121.3899994,121.2299995,2.295746403
15,RACE,April,2144240,1659300,900536.3038,120.1919998,121.1100006,1.956031879,126.2983993,123.6119995,5.686079031,125.0360001,122.4300003,6.182756247
16,RACE,May,1524450,1424800,513564.2195,130.7549972,131.0999985,3.285859212,136.6525002,135.6200028,2.96075415,133.1674996,132.7149963,1.781662719
17,RACE,June,2139100,2137550,474163.0679,135.1212464,135.1274948,3.330785711,144.1525002,143.9300003,4.967235933,139.9399948,137.9249954,5.420862105
18,RACE,July,5328200,1570100,5333285.758,130.8039993,132.6600037,7.818883498,139.4179993,137,4.005768287,134.8619995,135.3600006,6.264503665
19,RACE,August,3515550,3539450,137363.5778,121.8312493,120.5924988,3.253492282,127.9150029,127.3850022,4.457749289,125.0099983,124.1599998,4.47702288
20,RACE,September,3337025,3015650,800643.5611,129.8475037,128.840004,4.584270689,136.4799996,136.6699982,4.61365005,133.3450012,134.5250015,4.27878867
21,RACE,October,4126840,4490000,942926.9422,117.0326004,113.9300003,7.236664003,126.2877991,123.0599976,7.91427369,120.1580002,116.5100021,6.187623575
22,RACE,November,3185225,2941500,1468414.462,105.6077518,105.6150017,2.32940512,113.1175003,111.8400002,3.477227476,109.2675,109.8349991,1.55899391
23,RACE,December,1863300,1966500,892726.415,98.94860077,97.80000305,3.510903003,105.2230011,106.2900009,4.830748818,100.4660004,99.44000244,2.482702363
24,RL,January,5611840,4742000,1603677.567,105.2779999,103.7300034,4.147411249,112.5639999,112.8899994,5.72835108,110.5240006,109.8000031,5.039067009
25,RL,February,4292625,3711750,1669801.05,102.2024994,102.5299988,1.304003438,110.0074997,110.3149986,1.631967691,106.0124988,106.0149994,1.807075312
26,RL,March,3276850,3261250,433271.3728,106.2350006,106.2299996,1.334270452,110.9225006,111.0849991,1.495816864,108.4675007,108.1150016,2.258335236
27,RL,April,4012660,4016700,357501.0691,106.776001,106.9400024,1.571147967,114.1720001,114.6800003,1.716805245,109.4059997,111.0400009,2.36329081
28,RL,May,6725475,5214600,3301637.12,115.4275017,112.0499993,11.2227044,125.5474987,126.5949974,12.84827986,124.9099998,126.3800011,12.88008249
29,RL,June,5988450,6157000,682857.7762,132.1250038,132.7000046,4.78279028,140.5424996,142.9799958,6.137735438,134.4799995,134.9850006,6.744653972
30,RL,July,4685500,4153000,1829215.343,127.4720001,127.2699966,3.012127179,136.5339966,138.1699982,7.265679286,131.3880005,130.3600006,4.217863842
31,RL,August,4374100,4401450,390427.1571,131.7724991,131.1549988,2.290961339,139.1925011,138.6450043,1.452742073,135.3250008,135.8950043,1.527752804
32,RL,September,3974775,4040100,428497.8843,130.5599976,130.2900009,1.107654871,136.7425003,136.8250046,2.211430532,133.9750023,134.1550064,3.16204792
33,RL,October,6328280,6341700,661959.1601,123.0100006,123.8199997,3.841550811,132.5740021,129.8000031,4.051108184,126.5220001,126.4599991,4.292907207
34,RL,November,7904425,6667350,3340901.688,113.8575001,113.4449997,4.716106095,124.8549976,122.2899971,8.063957211,116.8775005,116.0900001,4.577478998
35,RL,December,4689540,5945100,2329566.151,99.97599946,101.0500031,3.11810015,107.5300003,104.4199982,4.483107692,101.8339996,101.7799988,2.477221706
36,GOOS,January,5030880,4533900,1145229.89,32.08799973,32.04999924,0.9104154,34.76759949,33.95999908,1.403557396,33.95600052,33.43000031,1.452261426
37,GOOS,February,8134650,5128750,6799764.347,30.32274962,30.43999958,1.275718364,35.33749962,34.69999886,1.770499709,32.32749939,32.42499924,1.280222392
38,GOOS,March,2844350,2473600,838472.8395,32.52750015,32.55000114,0.676992383,34.97500038,35.12000084,1.315019032,33.64999962,33.68999863,0.822496962
39,GOOS,April,2661140,2634100,679273.5755,33.94619904,33.72999954,1.098051641,36.67400055,37.36999893,1.093774367,35.66800079,36.5,1.336135164
40,GOOS,May,3247425,3298950,667988.3209,37.74249935,37.51999855,1.152722345,41.03674984,41.34499931,1.6370948,40.07000065,40.35000038,2.012920855
41,GOOS,June,13566425,13907700,7271188.539,49.64999962,49.53499985,6.905682382,58.94749928,61.11999894,8.751144019,55.17749977,58.22999954,7.005031818
42,GOOS,July,4130460,4195100,543969.6925,57.69799957,58.52999878,1.668141108,62.29440002,61.97000122,2.094528227,59.76200027,59.61000061,1.779589024
43,GOOS,August,5718000,5521650,2323079.974,52.58500004,51.98999977,2.643685979,58.20500088,58.29500008,2.424525666,55.81999969,55.78000069,3.579224857
44,GOOS,September,4253225,3314300,1795779.409,55.66250038,55.66500092,0.793517221,61.86749935,60.75999832,2.29642528,58.97000027,57.71999931,3.313895155
45,GOOS,October,5600580,5763100,1447967.517,48.98799972,47.31999969,3.08956558,57.56600036,57.47999954,4.932382061,52.59199905,50.43999863,4.257109049
46,GOOS,November,11252725,10057950,5359150.295,59.44375038,59.51550103,2.727585401,68.71749878,70.40999985,4.154277069,66.35750103,67.6949997,3.807738049
47,GOOS,December,9753980,8437600,3243061.11,47.0159996,43.04000092,6.764077915,54.30000076,52.84000015,9.779254428,47.66000061,43.72000122,6.568120102
48,MAR,January,10393300,10544000,488339.3533,137.5400024,138.3500061,3.826813642,143.5679993,144.0700073,4.405647147,141.3119995,141.1699982,4.282877579
49,MAR,February,12568300,12708150,2257927.013,135.3825035,136.2000046,2.755971502,144.0924988,144.0999985,1.0739942,139.1349983,139.0400009,2.115805331
50,MAR,March,9392225,8971250,1451525.96,135.3174973,134.0199967,3.153009782,142.3175011,142.4950028,1.942232469,138.5224953,138.5199967,3.818169496
51,MAR,April,10808400,9793300,3591013.352,131.2839996,130.7200012,2.241504201,138.1019989,139.1900024,2.123089097,134.5479981,135.8500061,2.959605713
52,MAR,May,8841800,7727700,2917097.348,135.7000008,135.5049973,1.578240269,140.1375008,139.9749985,0.945286506,138.6625023,138.4300003,0.697081666
53,MAR,June,8591525,8160450,1179518.631,132.8325005,134.8499985,5.350306107,138.380001,139.6699982,3.872613152,134.1050015,135.4950028,4.97899035
54,MAR,July,8908160,8815700,1816181.998,127.0099991,127.2099991,1.901230363,131.2979996,131.4299927,2.39227277,129.6920014,128.5500031,2.034819746
55,MAR,August,11274700,10628800,1806259.742,121.1699982,120.8949966,1.722280712,126.6974983,126.7000007,2.126949988,123.397501,123.4799996,2.247724222
56,MAR,September,11156425,11152250,1148597.959,126.9249992,127.4449997,2.182642572,131.1100006,132.1100006,2.743592165,129.9924965,130.6649933,2.037624143
57,MAR,October,12319400,11937400,2755640.204,112.9020004,112.0100021,4.35661148,122.0860016,121.6900024,6.17713373,116.9279999,117.4899979,3.957171077
58,MAR,November,11207775,11891650,4137947.166,113.3400002,113.2599983,0.93362305,120.6350002,120.4249992,1.620100646,116.9950008,117.1500015,1.291560188
59,MAR,December,9442680,11325000,4639786.077,105.6740021,107.3700027,3.685325032,111.9719986,109.75,4.366560762,107.5179993,107.6600037,2.706366652
60,MCD,January,17725160,13980600,7242768.697,172.1060028,172.1000061,1.869542739,176.6579987,176.6399994,1.696893222,174.2960022,174.0500031,2.986558109
61,MCD,February,28869925,30425900,4424328.083,153.6849976,155.0699997,4.189997011,165.8525009,165.3199997,2.274606312,157.4799996,159.2949982,5.636464105
62,MCD,March,23191600,21837250,6524894.872,154.0725022,155.5650024,3.646010065,160.7874985,161.0950012,2.162387496,157.7400017,156.8100052,2.786647199
63,MCD,April,21598740,17826900,5991093.892,157.7819977,158.5099945,2.326159557,164.247998,164.5599976,2.648070786,161.0160004,161.25,2.412379243
64,MCD,May,13957250,13751300,929658.7129,160.4450036,159.8550034,1.618556072,164.9874992,164.9649963,1.771347072,162.1850014,162.0950012,2.341222857
65,MCD,June,22385225,22868600,2014633.374,159.5524979,159.2599945,3.373758605,167.5449982,167.8099976,3.16004182,164.152504,165.5050049,4.577261948
66,MCD,July,16893240,16084900,4307677.27,154.9700012,155.2799988,1.04840561,160.2300018,160.0200043,0.489406655,157.9179993,157.9700012,1.069415643
67,MCD,August,13653650,14010800,1137344.428,157.5525017,157.7750016,1.391316048,161.8499985,162.2200013,1.366931974,160.3599968,160.2649994,1.405683926
68,MCD,September,17687875,17387450,4288457.468,159.5,160.1600037,1.743230231,165.8625031,165.6600037,1.289735463,164.3324967,164.5999985,2.348801422
69,MCD,October,22595400,19785700,6940265.725,165.5,164.3699951,3.666437195,173.2660004,172,4.55776104,169.5940033,167.4900055,4.73605618
70,MCD,November,17417700,18244250,3348696.626,180.4150047,181.2950058,2.003206382,188.5325012,188.3349991,1.584256919,185.9924965,186.7649994,2.519746741
71,MCD,December,15160400,16186100,7859735.117,175.9660004,175.6000061,4.867856972,182.8339996,183.6199951,4.507368975,178.7059998,177.5700073,3.769736587
72,YUM,January,7775500,6934700,1815215.455,82.36399994,82.44000244,0.835478303,84.87599945,84.33999634,1.50843639,83.81999817,83.62000275,1.271298403
73,YUM,February,13652400,13210300,3647461.324,76.91749954,76.84500122,0.87127492,81.45999908,81.52000046,1.374518574,79.41250038,79.55500031,0.755327657
74,YUM,March,10031500,10023550,557640.0407,81.44249916,81.74499894,1.076668528,84.09999847,83.72499848,0.935761728,83.31499863,83.22499848,1.238435629
75,YUM,April,12000480,10392100,4734223.986,83.58599853,84.34999847,2.028058712,87.17599792,87.33999634,0.606551062,85.13000031,85.41999817,1.603434585
76,YUM,May,10292575,9965650,1208295.089,81.79750061,81.90999985,0.471666147,84.16750145,84.2800026,0.860709804,82.85000038,82.43499756,1.046303896
77,YUM,June,13292600,13624600,1337564.133,80.12749863,80.6099968,1.779358555,83.3675003,83.25500107,0.901453603,81.09500122,81.49000168,1.967149065
78,YUM,July,7268560,6222200,2047080.42,77.9719986,78.22000122,0.52036186,80.15599976,79.77999878,1.181296694,79.49799957,79.13999939,1.232581696
79,YUM,August,7942525,8286900,906196.125,82.62750054,82.70000077,1.328842588,84.81000137,84.49000168,1.334183651,84.4449997,83.97499848,1.478114774
80,YUM,September,7754375,7599450,438303.972,87.40999985,87.18999863,0.810834799,89.69250107,89.42499924,1.003428332,89.24500084,88.96500016,1.094133248
81,YUM,October,10394560,9115900,3381635.577,86.65800018,86.77999878,1.589257869,91.38399963,91.62999725,0.686253035,88.02600098,88.05000305,1.555475901
82,YUM,November,10557100,11349100,2146703.3,86.93249893,86.89500046,0.628623556,91.07499886,91.14999771,1.031537822,89.75500107,89.80500031,1.893072695
83,YUM,December,10403100,12332700,5329303.014,88.50599976,88.83000183,1.887713938,92.84999847,92.47000122,0.749532621,90.75999909,91.61000061,1.408899858
84,TIF,January,7272780,7267400,1327114.568,105.4580002,104.9000015,1.2107079,109.6700012,109.6500015,1.110549163,107.6039993,107.7699966,1.45941806
85,TIF,February,5821450,5432600,1532651.853,99.57000159,99.95500183,0.854196057,104.9650002,104.8499985,0.65228437,102.3049984,101.7899971,1.086519366
86,TIF,March,9348100,8964300,3304765.686,96.41250038,95.61999893,1.785811924,101.1000004,101.0650025,1.885988113,98.21750259,97.5850029,2.153350393
87,TIF,April,8643420,6910300,4711224.208,96.98999785,97.12999725,2.562280737,101.7179993,101.8399963,1.986256087,99.95399932,99.01999664,2.895317918
88,TIF,May,10704675,6853650,8095425.865,107.5749988,101.3100014,10.97906615,118.1899967,117.8949967,13.16269518,117.1849995,116.4800034,13.68317471
89,TIF,June,8221475,8386650,1099292.607,131.4799995,131.5250015,0.771069605,136.5275001,136.5699997,1.424503451,133.4325028,132.9300003,1.803446023
90,TIF,July,5253240,5237800,623370.6974,132.5740021,131.5800018,2.455130284,136.9019989,136.6399994,2.938277126,134.9539978,135.8000031,1.712313686
91,TIF,August,10877000,8403800,6101655.235,126.7674999,126.5250016,3.675341218,136.0650024,136.3650055,2.25679845,129.2499981,130.0049973,4.323890962
92,TIF,September,7764775,7719250,489303.2004,122.9125003,123.4399986,1.368052917,128.5874977,129.2549972,2.024761765,126.7875023,127.6550026,2.437091879
93,TIF,October,8844200,7427200,2603867.987,109.3519989,106.8499985,5.775562416,119.6939987,117.9300003,6.78226014,112.9399994,112.8399963,5.696647461
94,TIF,November,11659350,6983600,8400494.575,99.78249932,100.8699989,7.04141868,110.8050003,109.4850006,4.076189162,102.5650006,104.4500008,7.244668587
95,TIF,December,8782900,10017100,4157752.014,79.17000122,79.26999664,4.585477595,85.48600006,82.66999817,5.740242943,80.81800079,80.51000214,3.429672292
96,PVH,January,3119080,3414700,525843.9746,142.7299988,140.8600006,4.818326979,150.0839996,148.2899933,5.735487138,147.7400024,147.0700073,4.177616254
97,PVH,February,3926925,4254550,1008823.776,142.3325005,141.9800034,2.906472115,151.840004,151.840004,0.709118747,146.2799988,146.3199997,2.43315944
98,PVH,March,4742100,4554400,1268722.814,140.2150001,140.3299942,0.832599983,147.4750023,145.3700028,4.222308648,144.5325012,143.4200058,4.246408505
99,PVH,April,5090880,5179700,1181080.938,154.1320007,155.5,3.947111901,162.2720001,162.3399963,1.333602015,157.623999,159.1300049,2.949788084
100,PVH,May,4721700,3817200,1663480.679,152.8449974,153.4249954,1.897744344,158.4449997,158.6549988,3.029627863,156.2700043,156.465004,2.262224707
101,PVH,June,4997850,5024050,562073.7696,154.4150009,154.6449967,4.239236809,164.2900009,166.1399994,5.354917956,157.8425026,156.7450028,7.388493377
102,PVH,July,3990780,4295000,675981.3589,147.8919983,147.4199982,2.893488578,154.5039978,155.8500061,3.843720444,150.8180023,150.8500061,3.156374338
103,PVH,August,5825375,4110350,3545580.165,146.7474976,148.4399948,3.848839076,156.4174995,156.7699966,1.200550145,150.1550026,151.4650039,4.523662027
104,PVH,September,6488600,6100050,1257174.003,135.0750008,134.9000016,2.989825797,143.2625008,143.3850021,1.151331095,139.5274964,140.5799942,4.381933124
105,PVH,October,5117480,5131600,765697.9023,121.6959976,121.0899963,5.275946606,133.0399994,130.9199982,7.273291757,124.9800003,126.0500031,4.917175668
106,PVH,November,6151000,5014350,2394272.861,112.5774994,111.3349991,5.594450976,120.8474998,120.2399979,5.480476651,114.4225025,113.0800018,4.586695181
107,PVH,December,5310660,6058300,2621957.312,92.29400025,91.91999817,5.201224542,100.373999,94.43000031,9.003738385,93.9319992,92.94999695,4.551288325
108,MOV,January,371980,371800,43216.26546,31.23999977,31.29999924,0.91181119,33.16000061,32.90000153,0.621610112,32.13999901,32.34999847,1.366894231
109,MOV,February,445500,452150,133312.3588,29.63749981,29.80000019,0.961362878,32.0374999,32.07500076,0.608661093,31.68750048,31.85000038,0.504201197
110,MOV,March,924475,715900,561559.3797,31.37750006,31.32999993,0.342809671,34.85000038,32.60000038,4.281938578,33.53750086,32.05000114,2.813000385
111,MOV,April,951540,809000,268628.8265,37.75600052,38.08000183,0.892045675,40.15999909,40.29999924,0.351283169,39.05000077,38.90000153,0.532917249
112,MOV,May,1061375,704750,716398.0471,39.1875,39.125,0.815763782,43.33749962,41.19999886,4.300345329,42.78749943,40.77499962,4.253876339
113,MOV,June,1029925,1045450,69737.87977,48.38999939,47.93000031,1.004514415,51.52000046,51.32500077,1.755974818,49.59999943,48.94999886,1.544345286
114,MOV,July,680860,721200,100007.2917,47.16199951,47.54999924,0.763921176,50.10999985,50,0.449889016,48.70999985,49.04999924,0.994686395
115,MOV,August,1372125,986400,1018248.021,46.5074997,48.25,3.622868,51.67000008,51.71500016,0.363248585,48.47499943,50.17499924,3.430835113
116,MOV,September,1215875,1274350,233147.393,40.71249962,40.52499962,1.1469385,43.96249962,43.97500039,1.403734566,42.34999943,42.25,1.369762249
117,MOV,October,880580,858400,168455.2807,37.58199997,37.70999908,0.725242597,40.54000015,40.88000107,1.315886562,38.56800003,38.20999908,1.087867301
118,MOV,November,754675,812350,185573.966,36.80000019,37.24500084,1.399268288,39.77750015,39.68000031,1.120165593,38.24499989,38.0699997,0.739104368
119,MOV,December,1227040,1631700,720149.2556,30.72200012,30.79999924,1.51405946,35.03199997,33.06000137,4.785032342,31.40800056,31.59000015,1.178361662
120,EL,January,7261360,6886400,1484252.133,130.0320007,128.4600067,2.746960397,135.026004,134.4600067,2.839950185,133.0140015,134.3899994,3.324417238
121,EL,February,10102050,9348550,3809658.234,135.6699982,136.2249985,2.895214423,141.3725014,142.0599976,2.210251649,139.7074967,140.8449936,2.934128594
122,EL,March,8263850,7921450,721719.9336,142.949997,143.5449982,2.064230165,147.6875,147.4700012,1.888067931,146.2100029,145.6600037,2.206659625
123,EL,April,10918740,8612200,4571938.744,143.7279999,146.5500031,6.081882242,152.2079987,153.1399994,1.657076351,146.4540009,148.7400055,5.388060809
124,EL,May,9190400,9407150,1819053.142,141.0900002,142.5550003,5.384544869,147.4325028,148.8400039,4.742079833,146.2250023,146.9449997,3.962515095
125,EL,June,8523925,7403500,1997396.145,148.1800003,149.4300003,4.764335734,154.9550019,155.6949997,3.754574217,151.6749993,152.9899979,5.580811586
126,EL,July,8503080,8146600,2118996.018,137.5059998,138.0500031,3.091289612,142.802002,143.9799957,2.572689455,139.1540009,140.4900055,2.796015585
127,EL,August,13554400,12844400,3768513.458,132.0349999,131.6650009,2.587185884,141.6624985,141.9799957,3.928779889,136.0949974,135.7649994,2.63642241
128,EL,September,7907275,7855750,581122.5489,138.0049973,137.6549988,1.78273222,143.2400017,143.6750031,2.454090651,142.1399994,142.234993,2.494665125
129,EL,October,12710000,10759500,3043576.639,126.6099991,125.0999985,4.829727614,138.4779983,141.0899963,8.144463893,131.7619995,126.3199997,7.467720823
130,EL,November,10158525,10109000,3133595.643,138.4575005,138.3550034,0.20583494,144.3325005,144.1549988,1.295289775,141.7550011,141.4449997,1.656874868
131,EL,December,8211120,8717500,4748496.052,128.9939987,129.0899963,5.765368107,138.1279999,134.7700043,8.422958223,131.3559982,130.1000061,4.192588916
132,PRDSY,January,111480,107900,13078.74612,7.613999939,7.489999771,0.394035492,8.235999966,8.409999847,0.470216855,8.002000046,8.100000381,0.312435687
133,PRDSY,February,57825,59250,6898.324072,7.862500071,7.865000009,0.128135805,8.430000067,8.485000134,0.12308519,8.185000062,8.130000115,0.192028628
134,PRDSY,March,414825,338450,286474.4349,8.664999962,8.794999599,0.374199108,9.127499819,9.309999943,0.453507225,8.875,8.914999962,0.338415696
135,PRDSY,April,81180,81900,31922.36833,9.603999901,9.619999886,0.332060197,10.3539999,10.26000023,0.271337503,10.10599995,9.909999847,0.347424753
136,PRDSY,May,176525,58550,225938.0377,10.14249992,10.13999986,0.355202211,11.33500004,11.33500004,0.655686882,10.74749994,10.49499988,0.681409647
137,PRDSY,June,60275,64050,23952.90953,9.394999743,9.274999619,0.356405808,10.04999995,10.00500011,0.432954796,9.644999743,9.569999695,0.383242895
138,PRDSY,July,28000,26000,9523.234745,8.845999908,8.859999657,0.268074799,9.595999908,9.699999809,0.237789821,9.15,9,0.343453157
139,PRDSY,August,76425,66350,26042.21333,8.9775002,8.950000286,0.255477647,9.517499924,9.46999979,0.173403557,9.145000219,9.090000153,0.289525549
140,PRDSY,September,360900,264900,333181.5871,8.277499914,8.180000067,0.584010847,9.177499771,9.024999619,0.55088018,8.864999771,8.84499979,0.600187471
141,PRDSY,October,144340,176900,67775.8246,7.315999985,7,0.73044083,8.330000019,8.130000114,0.827864679,7.65,7.800000191,0.736749531
142,PRDSY,November,103850,117350,33306.043,7.029999972,7.049999953,0.157797188,7.730000139,7.78000021,0.259422376,7.262500048,7.25,0.281013776
143,PRDSY,December,174120,195300,68760.98894,6.310000038,6.440000057,0.227859568,6.8,6.690000057,0.283196112,6.46600008,6.550000191,0.169068015
144,POAHY,January,253020,220200,53117.39451,8.939999962,8.890000343,0.386004979,9.346000099,9.329999924,0.27074718,9.2,9.279999733,0.263742448
145,POAHY,February,281675,243350,137690.838,8.234999895,8.254999638,0.146713782,8.774999857,8.779999733,0.16286505,8.505000114,8.474999905,0.256953348
146,POAHY,March,179225,184100,15343.30066,7.887499929,7.879999876,0.077580616,8.287499905,8.289999962,0.038324218,8.089999914,8.139999866,0.177059136
147,POAHY,April,223240,170700,143788.8257,8.329999924,8.319999695,0.257992342,8.751999855,8.720000267,0.257324763,8.609999847,8.569999695,0.267955224
148,POAHY,May,324975,312150,173901.1123,7.785000086,7.815000057,0.374866551,8.150000214,8.305000305,0.400312485,7.86500001,7.884999991,0.369493023
149,POAHY,June,569825,443550,278087.094,6.82249999,6.914999961,0.376787465,7.137499929,7.214999915,0.310915883,6.884999991,6.979999781,0.385064898
150,POAHY,July,716920,689600,228064.1875,6.296000004,6.269999981,0.04630339,6.66600008,6.619999886,0.103460223,6.49800005,6.480000019,0.141619225
151,POAHY,August,723075,721050,188130.4252,6.110000014,6.140000105,0.115758444,6.430000067,6.415000201,0.148828723,6.217499972,6.230000019,0.070843235
152,POAHY,September,661625,712500,240986.3832,6.212499976,6.159999847,0.317204614,6.602499843,6.659999848,0.356887556,6.460000038,6.495000124,0.353058009
153,POAHY,October,934240,919100,289015.5954,6.046000004,6.050000191,0.272514195,6.56600008,6.599999905,0.18969458,6.303999996,6.300000191,0.28959285
154,POAHY,November,480650,419400,153524.9247,6.272500038,6.275000096,0.030310836,6.627500058,6.595000029,0.072240887,6.392499924,6.394999981,0.014790215
155,POAHY,December,674520,675900,212313.0368,5.846000004,5.820000172,0.077871681,6.270000172,6.300000191,0.252744965,5.988000011,5.980000019,0.149586157
156,VFC,January,11711860,11697300,2700994.682,72.32015076,72.15631104,1.937400455,75.2843689,75.18832397,2.289476342,74.34086609,75.13182831,1.89911394
157,VFC,February,17959700,17377300,4448622.152,69.2702446,68.42278671,1.554052628,75.04237366,74.63747788,3.299098981,71.3818264,70.80508423,2.048787535
158,VFC,March,13697425,14046800,2842774.918,68.40159989,68.42278672,0.427184553,70.94397354,70.86158371,0.751510241,69.58097839,69.54331589,1.031288823
159,VFC,April,11487560,9934100,3296623.677,70.95668487,71.6384201,1.872566364,75.21657257,74.44444275,1.538700413,73.08851166,72.71186066,1.565775044
160,VFC,May,10308225,10444900,398447.3263,73.81826782,73.99717713,2.008923619,76.21704292,76.44067764,1.603938783,75.57909584,75.98870087,1.388282014
161,VFC,June,10444175,10070800,1373923.541,76.97033882,76.77495193,0.790298542,79.4797554,79.60922623,0.600143259,77.95433045,77.80131912,1.189152029
162,VFC,July,11387520,12910500,4221078.351,80.97928467,81.37476349,4.01985418,84.56497192,87.41996002,4.549313369,83.55932159,86.60075378,4.401419512
163,VFC,August,11550675,10720200,2833847.157,85.85922813,85.67325973,0.41084002,89.5268364,89.32674408,1.388438918,87.52824783,86.58192063,1.821169596
164,VFC,September,11073775,10709000,1614080.542,84.71986771,84.69397354,0.630337289,87.62947274,87.47645951,0.610581466,86.23116684,86.351223,1.383687791
165,VFC,October,16511100,16254700,1943439.367,76.97928467,75.65913391,5.066280315,83.73069611,84.73634338,4.906483557,79.35216522,80.4048996,4.802476323
166,VFC,November,10671925,10465700,2795845.964,75.69679833,75.2871933,2.337388921,79.29142952,79.33615494,2.116972144,76.90913391,77.01506806,1.76278466
167,VFC,December,10550660,12086500,4960039.863,67.2561203,66.44068146,3.000418067,71.59698792,70.73446655,4.236029459,68.34839935,67.17514038,2.353027612
168,JWN,January,9108580,9202600,2718595.65,48.07399979,47.52999878,1.315304163,51.80800018,52.09999847,1.153835384,50.06399994,50.40000153,1.739938316
169,JWN,February,10858825,10895550,3360764.012,47.80749893,47.56499863,1.401987996,52.4375,52.79999924,1.576139818,51.49750042,52.27000046,2.216263065
170,JWN,March,9015200,8653100,2702900.832,47.75,47.68499947,1.332235334,50.75750065,50.37000084,1.549441359,48.52000046,48.86499977,1.367351623
171,JWN,April,7341640,6737600,792955.9145,46.99200058,46.72000122,0.901740109,50.41199951,50.13999939,1.353726367,48.65799942,48.02999878,1.724916314
172,JWN,May,13184275,11333800,6933579.451,46.6175003,46.45499992,1.344385185,50.26750088,49.91000175,0.957740468,48.17000008,48.86499978,1.649772447
173,JWN,June,9767725,9607450,1264718.582,49.93999958,50,0.384511754,53.15750027,53.20499992,0.243451424,51.5425005,51.60499955,0.713630345
174,JWN,July,11277040,9649500,4697740.154,50.55800095,50.31000137,1.033661251,54.03799972,54.11000061,0.504674763,52.25400085,52.18000031,1.084224683
175,JWN,August,19367825,17984600,8392819.44,54.99499989,55,4.520499513,59.57999993,60.99500084,3.919037246,59.1675005,60.62000084,4.041121365
176,JWN,September,10712300,10601550,2010931.465,61.81249905,61.7349987,2.03931734,64.85999966,65.86499786,2.038344141,62.84250069,62.92000008,2.774926709
177,JWN,October,11833580,11506200,3144804.633,59.31399994,58.93000031,1.324077811,63.27599945,62.59000015,2.281144241,61.75999908,61.11999893,2.469323455
178,JWN,November,16354600,14873800,5849024.557,53.59499931,50.76000023,6.462387447,60.42000008,60.625,6.802972854,55.19999981,52.20499992,5.965001608
179,JWN,December,10923440,12591200,4589508.926,46.06200027,45.54999924,2.047197369,49.45599976,48.81000137,2.543955029,46.99000015,46.61000061,1.81097805
180,BGI,January,151020,101800,95970.96228,1.303999996,1.309999943,0.031368792,1.488000012,1.480000019,0.051923039,1.363999987,1.379999995,0.044090819
181,BGI,February,98875,37150,117112.4753,1.182500005,1.185000003,0.014790236,1.317499995,1.305000007,0.058896087,1.235000014,1.24000001,0.022912856
182,BGI,March,919250,257450,1283631.63,1.127499998,1.149999977,0.073951004,1.5625,1.355000019,0.433611265,1.192500025,1.215000034,0.074958299
183,BGI,April,107440,72000,79726.19645,1.057999968,1.049999952,0.035440098,1.25999999,1.25999999,0.112960168,1.125999975,1.149999976,0.05953153
184,BGI,May,1016675,155150,1551250.287,1.177500009,1.175000012,0.039607468,1.692499966,1.504999995,0.381600215,1.335000009,1.319999993,0.116940139
