adjclose,close,date,high,low,open,ticker,volume,Increase_This_Week,Delta_Price,log_volume,num_mentions,unique_songs,artist_mentions,industry,industry_mentions,consecutive_weeks
1.7699999809265137,1.7699999809265137,August 27,1.870000004768372,1.7100000381469729,1.8400000333786009,JCP,54495300,0,-3.804350607730879,17.813625017382606,0,0,[],department,9,0
1.7599999904632568,1.7599999904632568,September 03,1.7699999809265137,1.7000000476837158,1.7599999904632568,JCP,36324900,0,0.0,17.408014014491847,0,0,[],department,9,0
1.8899999856948853,1.8899999856948853,September 10,1.8899999856948853,1.7300000190734863,1.7699999809265137,JCP,50570900,1,6.779661359406179,17.738886870010713,0,0,[],department,9,0
2.0199999809265137,2.0199999809265137,September 17,2.049999952316284,1.830000042915344,1.8500000238418581,JCP,65125100,1,9.18918675101528,17.991820593545263,0,0,[],department,9,0
1.6599999666213991,1.6599999666213991,September 24,2.0,1.5499999523162842,2.0,JCP,67894700,0,-17.000001668930043,18.033468533517745,0,0,[],department,9,0
1.6200000047683716,1.6200000047683716,October 01,1.7799999713897705,1.5499999523162842,1.6699999570846558,JCP,83277400,0,-2.994009197675062,18.237687761802846,0,0,[],department,9,0
1.7599999904632568,1.7599999904632568,October 08,1.9600000381469729,1.5900000333786009,1.6399999856948853,JCP,88577900,1,7.317073525310204,18.299392948795145,0,0,[],department,9,0
1.5199999809265137,1.5199999809265137,October 15,1.7400000095367432,1.4199999570846558,1.7400000095367432,JCP,81906200,0,-12.643679735887027,18.22108524803374,0,0,[],department,9,0
1.3799999952316284,1.3799999952316284,October 22,1.5299999713897705,1.309999942779541,1.5199999809265137,JCP,68861000,0,-9.210525490240366,18.0476005379882,0,0,[],department,9,0
1.559999942779541,1.559999942779541,October 29,1.5900000333786009,1.3400000333786009,1.399999976158142,JCP,77843700,1,11.428569239013012,18.170213528114196,0,0,[],department,9,0
1.3400000333786009,1.3400000333786009,November 05,1.5800000429153442,1.3300000429153442,1.559999942779541,JCP,52860200,0,-14.102558812210836,17.783161250712524,0,0,[],department,9,0
1.2899999618530271,1.2899999618530271,November 12,1.440000057220459,1.0499999523162842,1.350000023841858,JCP,105821400,0,-4.444448957717895,18.477263325365975,0,0,[],department,9,0
1.309999942779541,1.309999942779541,November 19,1.350000023841858,1.1699999570846558,1.3400000333786009,JCP,40985700,0,-2.2388126755056335,17.528733783342716,0,0,[],department,9,0
1.4299999475479126,1.4299999475479126,November 26,1.4800000190734863,1.3200000524520874,1.350000023841858,JCP,41059500,1,5.925920169867053,17.530532792179407,0,0,[],department,9,0
1.3899999856948853,1.3899999856948853,December 03,1.4600000381469729,1.309999942779541,1.4500000476837158,JCP,29775300,0,-4.137935173497195,17.20918974872163,0,0,[],department,9,0
1.2000000476837158,1.2000000476837158,December 10,1.4199999570846558,1.1699999570846558,1.3899999856948853,JCP,33296100,0,-13.669060429247784,17.32095083097481,0,0,[],department,9,0
1.0900000333786009,1.0900000333786009,December 17,1.2599999904632568,1.0399999618530271,1.1699999570846558,JCP,55832000,0,-6.837600567558525,17.837857739679123,0,0,[],department,9,0
1.0299999713897705,1.0299999713897705,December 24,1.0800000429153442,0.9200000166893004,1.0700000524520874,JCP,40103900,0,-3.738325149671712,17.50698414440551,0,0,[],department,9,0
1.0399999618530271,1.0399999618530271,December 31,1.0499999523162842,0.9800000190734864,1.0299999713897705,JCP,15815900,1,0.9708728874782111,16.576526321101422,0,0,[],department,9,0
11.399999618530273,11.399999618530273,January 01,12.710000038146973,11.239999771118164,12.18000030517578,VRA,2040700,0,-6.40394636372917,14.528803444217177,0,0,[],accessories,354,0
11.140000343322754,11.140000343322754,January 08,11.640000343322756,10.9399995803833,11.479999542236328,VRA,1504300,0,-2.9616656138589152,14.223838231685916,0,0,[],accessories,354,0
10.380000114440918,10.380000114440918,January 15,11.220000267028807,10.170000076293944,11.220000267028807,VRA,1061600,0,-7.486632197829094,13.875287762000134,0,0,[],accessories,354,0
9.779999732971193,9.779999732971193,January 22,10.420000076293944,9.619999885559082,10.279999732971193,VRA,1283000,0,-4.863813355912284,14.064711643597773,0,0,[],accessories,354,0
9.329999923706056,9.329999923706056,January 29,9.770000457763672,9.020000457763672,9.699999809265137,VRA,1448300,0,-3.814431884892079,14.185901012788948,0,0,[],accessories,354,0
9.829999923706056,9.829999923706056,February 05,9.890000343322754,9.039999961853027,9.279999732971193,VRA,1443300,1,5.926726363803125,14.182442716355654,0,0,[],accessories,354,0
10.449999809265137,10.449999809265137,February 12,10.65999984741211,9.59000015258789,9.899999618530273,VRA,1123700,1,5.555557696238727,13.932137369895994,0,0,[],accessories,354,0
10.109999656677246,10.109999656677246,February 19,10.399999618530273,9.699999809265137,10.359999656677246,VRA,740900,0,-2.4131274930966775,13.515620942404748,0,0,[],accessories,354,0
10.229999542236328,10.229999542236328,February 26,10.420000076293944,9.789999961853027,10.1899995803833,VRA,1153200,1,0.39254134936404705,13.958051244746384,0,0,[],accessories,354,0
10.279999732971193,10.279999732971193,March 05,10.779999732971193,10.109999656677246,10.220000267028807,VRA,1207100,1,0.5870789077760916,14.003731346689218,0,0,[],accessories,354,0
10.210000038146973,10.210000038146973,March 12,10.850000381469727,9.31999969482422,10.31999969482422,VRA,3660000,0,-1.0658881776170583,15.112973705377549,0,0,[],accessories,354,0
10.1899995803833,10.1899995803833,March 19,10.739999771118164,10.109999656677246,10.210000038146973,VRA,1468500,0,-0.19589086864784958,14.199752029620813,0,0,[],accessories,354,0
10.609999656677246,10.609999656677246,March 26,10.779999732971193,10.029999732971193,10.300000190734863,VRA,1052100,1,3.0097034971051357,13.86629872479638,0,0,[],accessories,354,0
10.880000114440918,10.880000114440918,April 02,11.029999732971193,10.329999923706056,10.609999656677246,VRA,1031600,1,2.5447734825679387,13.846621552989326,0,0,[],accessories,354,0
10.920000076293944,10.920000076293944,April 09,11.15999984741211,10.739999771118164,10.9399995803833,VRA,811500,0,-0.18281083049782465,13.606639665936783,0,0,[],accessories,354,0
10.84000015258789,10.84000015258789,April 16,11.119999885559082,10.630000114440918,10.93000030517578,VRA,898200,0,-0.823423147987199,13.708148039635775,0,0,[],accessories,354,0
11.579999923706055,11.579999923706055,April 23,11.720000267028807,10.829999923706056,10.960000038146973,VRA,1211200,1,5.65693324271107,14.007122161665322,0,0,[],accessories,354,0
10.380000114440918,10.380000114440918,April 30,11.68000030517578,10.369999885559082,11.5600004196167,VRA,873300,0,-10.207614726149874,13.680034418401824,0,0,[],accessories,354,0
10.40999984741211,10.40999984741211,May 07,10.770000457763672,10.109999656677246,10.369999885559082,VRA,869400,1,0.3857276981143458,13.67555859753683,0,0,[],accessories,354,0
11.260000228881836,11.260000228881836,May 14,11.529999732971193,10.34000015258789,10.43000030517578,VRA,1150300,1,7.957813033755882,13.955533335884102,0,0,[],accessories,354,0
